B

       2                41            38          41        27        38       18     13       32       32      30     26     25     29     27    25    14    23    10    7     17     14    18    11    14    11   12   17   13   11    9    8    21    18   18   21   17   19   15   19   16  15  15  14  15  12   3   4    8  10   7   6   8   7   3   14   10   14   13   11  10  13  11  12  10   8  11   9   7  10  10  10   9   7   5   3    8   5   5   8   8   4   3  12  12  11  11  11  10   8   8   2   4   3   4   4   3   3   1   9   5   7   9   6   7   5   4   5   4   2   2   3   1   1   8   8   8   8   8   6   8   6   6   6   6   6   5   5   .   3   2   .   6   6   5   5   4   4   3   3   4   4   3   2   2   .   .   7   7   7   7   1   2   2   2   1   3   3   2   1   .   6   6   5   4   3   2   2   2   2   1   1   .   .   5   5   2   .   4   4   3   3   2   1   1
     23P                1a            2a          2b        2c        2d       3a     3b       4a       4b      4c     4d     4e     4f     4g    4h    4i    4j    5a   5b     6a     6b    6c    6d    6e    6f   6g   6h   6i   6j   6k   7a    8a    8b   8c   8d   8e   8f   8g   8h   8i  8j  8k  8l  8m  8n  9a  9b  10a 10b 10c 10d 10e 10f 11a  12a  12b  12c  12d  12e 12f 12g 12h 12i 12j 12k 12l 12m 12n 12o 12p 12q 12r 12s 12t 13a  14a 14b 14c 14d 14e 15a 15b 16a 16b 16c 16d 16e 16f 16g 16h 17a 18a 18b 18c 18d 18e 18f 19a 20a 20b 20c 20d 20e 20f 20g 20h 20i 20j 21a 22a 22b  1a  1a 24a 24b 24c 24d 24e 24f 24g 24h 24i 24j 24k 24l 24m 24n 25a 26a 26b 27a 28a 28b 28c 28d 28e 30a 30b 30c 30d 30e 30f 30g 30h 31b 31a 32a 32b 32d 32c 33a 34a 34c 34b 35a 36a 36b 36c 38a 39a 40a 40b 40c 40d 40e 42a 42b 42c 44a  2b  2b 47b 47a 48a 48b 52a 55a 56b 56a 60a 60b 60c 66a 70a
     31P                1a            2a          2b        2c        2d       3a     3b       4a       4b      4c     4d     4e     4f     4g    4h    4i    4j    5a   5b     6a     6b    6c    6d    6e    6f   6g   6h   6i   6j   6k   7a    8a    8b   8c   8d   8e   8f   8g   8h   8i  8j  8k  8l  8m  8n  9a  9b  10a 10b 10c 10d 10e 10f 11a  12a  12b  12c  12d  12e 12f 12g 12h 12i 12j 12k 12l 12m 12n 12o 12p 12q 12r 12s 12t 13a  14a 14b 14c 14d 14e 15a 15b 16a 16b 16c 16d 16e 16f 16g 16h 17a 18a 18b 18c 18d 18e 18f 19a 20a 20b 20c 20d 20e 20f 20g 20h 20i 20j 21a 22a 22b 23a 23b 24a 24b 24c 24d 24e 24f 24g 24h 24i 24j 24k 24l 24m 24n 25a 26a 26b 27a 28a 28b 28c 28d 28e 30a 30b 30c 30d 30e 30f 30g 30h  1a  1a 32a 32b 32d 32c 33a 34a 34c 34b 35a 36a 36b 36c 38a 39a 40a 40b 40c 40d 40e 42a 42b 42c 44a 46a 46b 47b 47a 48a 48b 52a 55a 56a 56b 60a 60b 60c 66a 70a
     47P                1a            2a          2b        2c        2d       3a     3b       4a       4b      4c     4d     4e     4f     4g    4h    4i    4j    5a   5b     6a     6b    6c    6d    6e    6f   6g   6h   6i   6j   6k   7a    8a    8b   8c   8d   8e   8f   8g   8h   8i  8j  8k  8l  8m  8n  9a  9b  10a 10b 10c 10d 10e 10f 11a  12a  12b  12c  12d  12e 12f 12g 12h 12i 12j 12k 12l 12m 12n 12o 12p 12q 12r 12s 12t 13a  14a 14b 14c 14d 14e 15a 15b 16a 16b 16c 16d 16e 16f 16g 16h 17a 18a 18b 18c 18d 18e 18f 19a 20a 20b 20c 20d 20e 20f 20g 20h 20i 20j 21a 22a 22b 23a 23b 24a 24b 24c 24d 24e 24f 24g 24h 24i 24j 24k 24l 24m 24n 25a 26a 26b 27a 28a 28b 28c 28d 28e 30a 30b 30c 30d 30e 30f 30g 30h 31a 31b 32a 32b 32d 32c 33a 34a 34b 34c 35a 36a 36b 36c 38a 39a 40a 40b 40c 40d 40e 42a 42b 42c 44a 46a 46b  1a  1a 48a 48b 52a 55a 56a 56b 60a 60b 60c 66a 70a

X.1                      1             1           1         1         1        1      1        1        1       1      1      1      1      1     1     1     1     1    1      1      1     1     1     1     1    1    1    1    1    1    1     1     1    1    1    1    1    1    1    1   1   1   1   1   1   1   1    1   1   1   1   1   1   1    1    1    1    1    1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1    1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1
X.2                   4371          -493         275       -53        19       78     -3      -77       51      19    -21     35    -13     11     3    -1    -5    21   -4    -34     20    14    -7     4    -8    5   -2   13    1    1   10   -21     7   -9   11   -1   -5   -5    3   -1   3   7  -1  -1  -1  -3   6    7   5  -3   .  -1   4   4  -12   -3    4    6   -6   5  -2   .  -4   2  -3   2   1  -1   5   .  -3   1   3  -1   3  -10   4  -4   2  -2   3   2   3  -5  -1   3  -1   3   1   1   2   2   2   2  -2   1  -2   1  -7  -2   3   1  -1   1   .  -1   2   .   1   2   .   1   1  -2   .   2  -4   .  -3   2   1  -2   .   1   1  -1  -1   1  -1   1   .   2  -2   .   .   .  -5   1  -3  -1  -1  -2   .   .   .   .   1   1  -1  -1   1  -2   .   .   .   .   .  -1   1   .  -3   1  -1  -1   .  -1   1  -1   .  -1  -1   .   .   .  -2  -1  -1   .   .  -1  -1   .  -1   .
X.3                  96255          4863        2047       103       255      351     27      351      223      -1     71    111     31     39    15    -1    -9    55    5    111     57    31     3     9    13   -5   15   27    3   -5   19    55     3   19   23   11    7   -1   -1   -5   7  11  -1   3  -1   .   9   13   7   3  -3   5   5   5   25    7    9    7   11   3  -1   5   1   3  -1   3  -1   3   7  -3   3   3   3  -1   3   19   5   5   3   3   1   2  -1   7  -1   3   3   3   1   1   1   3   3   1   3   .   1   1  11   1   1   3   1  -1   1  -1   1   1   1   1   1   .   .   3   1  -1   5   1   1  -1  -1  -1   1   1  -1   1  -1   .  -1   1   .  -1  -1   1   1  -1   7   1   3   1  -1   2   .   .   .   .  -1  -1   1   1  -1   1   1   1  -1   1  -1   .  -1   .   3  -1   1  -1  -1   1  -1  -1  -1   .   .  -1  -1  -1   1  -1   .  -1  -1  -1   1  -2   1  -1
X.4                1139374        -26962        8878       782      -338     1000    -53     -978      558     -82   -114    238     46     14   -18   -26    14    99   -1   -232     92    40    11   -20     8   -5   -8   43   -5   -1   26   -98   -18  -18   30   14   -2   14   -2   -2  -2  14   6  -2  -2   1  10   13   3   7   3  -3   7   5  -36   -9   12    .  -12  -5   8   .   4   4   3  -4  -1  -5   7   .   3  -1   3   1   2  -26   2  -2   2  -2   .   2  -6  -6   2   2   2   2  -2   2   .   2   2  -2  -2   1   2   1 -13  -3  -3   3   1  -1   3  -1   1  -1  -1  -1   1   .   .   .   .  -4  -4   4   1   .  -1   2  -2   1  -1   1   1  -1   2   .   1  -2   2   2  -2   .  -8  -2  -2   .   .  -2   .   .   .   .   .   .   .   .  -1   .   .   .   1   .   .   1  -1  -1  -3  -3  -1   1  -1   1  -1   1   1   .   .   .   .   .   .   .   .   .   .   2  -2   .  -1  -1
X.5                9458750        118846       37950      3486      2110     2729    -25     2750     1214     318    286    510    190    158    -2   -26    30   175    .    505    181   105    19    37    57   15   25   55   -5    3   35   174    46   46   46   14   14   30   14   -2  14  14   6  -2  -2   2  11   21  15  11   .   5   .   4   53   -1    5   17   13  15   9   1  13  -3   7   5   3  -3   7   1   7   3   1   1   2   35   7   7   3   3   4   .  10  10   2   2   2   2   2  -2   1   1   1   3   1  -2   3  -1  15   .   5  -1   1   3   .  -1   .   .  -1   2   .   .   .   1   1   5   5  -3   3   1   3   3  -1  -1  -1   1   1   .   2   .  -1   3   3  -1  -1  -1   6   .   2   .   2   .   .   .  -1  -1   .   .   .   .   1   1  -1  -1   .  -1   1   .   1  -1   1   1  -1   1   .  -1   1   1   .   .   .   .   .   1   1   .  -1  -1  -1   .  -2   .  -1   .
X.6                9550635        119339       35627      -781     -2005     3003      6     2827     1163      43     83    603    -53    -77    -5    27     3   210   10    539    161    59    26   -31    -7   14  -37   86    2    2   45   211    -1   15   51  -25    3   -5   -5    7 -13  23  -5  -1   3   6  15   14   2  -6   2 -10  10   6   65    2    1   11   11   6  -5  -7   1   3   2  -5  -2   .  10   1  -2  -6   4   .   3   45   3   3  -3  -3   3   1  -1   7  -1   3  -5   3  -3   1   1  -1  -1  -1  -1   2  -1   .  22   2   2  -2  -2  -2  -2   2   2  -2   .   .  -2   .   .  -1  -3  -1   5   1   4   3  -2   1  -1   .   2  -2   .   .  -1  -1   .   1   1  -1  -1   1  11  -1   3  -1  -1   1  -1  -1   .   .   1   1  -1  -1   .   1  -1  -1   .  -1  -1   .   .   .   4   .   .   .   .   .   .   .   .   .   .   .   .  -1   1   1   1   1   1   1   1   1   .   .
X.7               63532485       -468027      134597     -4811      1989     8073    135    -7547     2437     197   -267   1317   -251    181   -27     1    21   385  -15  -1143    315   137    -9    27   -77  -25    9  135   -9   -5   65  -379    37  -59   69  -11    5  -19  -11    5  13  29   1  -3   1   .  18   23  17 -11  -3  -1   9   5 -101    7   -5   25  -15  15  -7   3  -5   9   3   1  -1   3   7   3  -9   3   3   1   3  -63   7  -9   1   1  -2   .   5 -11   1   1  -3   1   1   1   .   .   .   2   .   .  -2   . -27   3   3  -3   3   1  -3   1  -1   1   2   1   1  -1  -1   1  -5   1  -5  -1  -1  -3  -1  -1   1  -1  -1  -1   1   .  -1  -1   .   1   1  -1  -1   1 -10   2  -2   2   2   .   .   .   .   .  -1  -1  -1  -1  -1   .   .   .   .  -2   .   .   .   .  -3   1  -1   1   1   .  -2   .  -1   1   1   .   .  -1   1   1   .  -1  -1   .   .   .   1   2
X.8              347643114       1511146      392426      1274      8938    16224   -219    14378     4394    -534    826   2186    -86    378   -54    78    26   539  -11   1792    334   224   -71    46    14  -19   64  181    1    5   70   490   -22   74   42   26  -22  -14   -6   10  18  34  14   2  -2  -3  15   21  11  -1   1  13  13   5  110   -7   14  -16   16 -19   .  -2  -2   8 -11   .  -3  -1   1   6  -3   5   3  -3   .   70   .   .   6   6  -1   1  -6  10  -2  -2   2  -2   2   2  -1   1   1  -1   1   1  -1   .  23   3  -7  -1   1   3   1   3  -1   1  -2  -1   1   .   .  -4   2  -4   2  -2  -5   .   1  -2   .  -1   1   1   1  -1   .   .   .  -2  -2   .   .   2   9  -3  -1  -1   1   1   1   1   .   .   .   .   .   .  -1  -1  -1  -1   .  -1   1  -1   .   .   3  -1   1  -1   1  -2   .   .   1   .   .   .   .   .  -2   .   .   .   .  -1   1   1  -1   .
X.9              356054375      -1901977      419175     -1377      3175    18227   -160   -18425     8327    -153  -1089   2295   -185    223    87    27    15   650    .  -2365    713   243   -16    25   -27    .  -29  160   16    .   89  -657    -5  -85  143  -13  -33   15    7    3   7  27  -5   3   3   2  20   48  10  -2   .   .   .   6 -151  -16   25   11  -33   .   3  -3   1  -9   .   7   .   .  16  -3   .   .   .   .   1  -91   7  -5   1  -3   2   .  -5 -13  -1   3  -1   3   1  -3   .   2   2   .  -2  -2   .  -1 -30   .   .   2  -4  -2   .   2   .   .  -1   .  -2   .   .  -5   5  -1  -7  -3   .  -1   .   3   1   .   .   .   .   .   1   1  -1  -3   1  -1   3  -1 -12   .  -2  -2   .   .   .   .   .   .  -1  -1   1   1   .   .   .   .  -1   2   .   .  -1   1   .   .   2   .   .  -1   1   1   .   .   .   .   .   1  -1   1   1   1   1   .   2   .   .  -1
X.10            1407126890      -3199638      789866     25194    -12950    25103    155   -18326     3178    -406   -406   3178    874   -406   -22    26   -86   615   15  -2001    -57   143   -57   -89   111   35  -17  235  -17    3   64  -518   -38   26   -6   26   26   26   -6   10 -22  42  -6  -6   2  -7  11  -13  -9  19  -9  -5  15   4  -89   19    7  -17   -1  -5  -1  -1   7   7  -1  -1  -1   1  -5  -1  11  -5   5  -1   .  -64  -8   8   .   .   3   .  -2  -2  -2  -2   6  -2  -2   2   .  -3  -3  -1   1   1   3   . -21  -1  -1   3  -1  -1   3   1  -1  -1   1  -2   .   .   .   7  -1  -1  -1  -5  -5   3  -1  -1  -1  -1   3   1  -1   .   .   .  -1   .   .   .   .   .  -7  -1   1   3   1   .   .   .   .   .   .   .   .   .   1   .   .   .  -1   1  -1   1   .   .  -3   1   1  -1   1  -1   1  -1   .   .   .   .   .   1   1   .  -1   .   .  -3  -1   .   1   1
X.11            3214743741       3059133     1214653     22933    -32835    32670    270    17501    -3875    1469   -587   4173    157   -555    45   -27    69   616   -9   1518   -372    94     6   -36    64  -50 -114  270    6   10   55   405    57  -23  -75  -15  -27   29   13  -15 -27  49   5   9  -3   .   9  -42   8   8   3 -10  15   .   76  -14   -4   22  -14  30  14  -8   4  18  -2  -6   2   6 -14   .   6  -6   6   .   1   35  -7   1  -1  -5  -5   .   9   1   1  -3  -3  -3  -1   3   .  -3  -3   1  -3   .   1   .  16   1   6   .  -2   .   3  -2  -3  -1   1   .   .   .   .  -6   4   6   .   .   .  -6   2   2   .   .  -2   .   .   1   1  -1   .   3  -1   1   1   1   3   3  -1  -1  -1   .   .   .   .   .  -1  -1   1   1   .   .   .   .   .   1   1   .   .   1   2   2   .   .  -1  -1  -1   1   .   .   .   .   .   .  -2  -1   .  -1  -1   1   1   .   .   .
X.12            4221380670       -999362     1615934    -44642     36926    37401    465    -8130    -8130    -706    414   4542   -706    414    62   -78   -34   595   45   -551   -551   281    97    89  -119   65   89  305   17  -11   45  -146   -26  -26 -146  -26   14  -26   14  -10  22  46 -14  -2   2   6   6  -37  19 -17   9  11  21   1  -39   -3  -39  -39    9 -15  -7   9  -7   9   9   9   5  -3 -19  -7  -7   5   5   3   .   -7  -7  -3   5   1   1   .  -2  -2   2  -6  -2  -6   2   2   .  -2  -2   2   2   2  -2   .  -5  -5  -5  -5  -1  -1  -3  -3  -1   1   .  -1   1   .   .   1   1   1   1   1   7   1   1   1   1  -1   1  -1  -1   .   .   .   .  -3   1  -3   1  -1  -1  -1   1   1  -1   .   .   .   .   .   .   .   .   .   1   .   .   .   .   .   .   .   .   .  -1  -1  -1   1  -1   2   2   .  -1   .   .   .   .   1   1   .   1   1   1   1  -1   .  -1  -2
X.13            4275362520      10237656     1710808     48568     69336    42471    594    45144    20056    1240   2360   3480   1368   1208   280     .   120   770   20   3927   1227   295    66   123   175   34  183  114   18   22   65   792    88  152  152  120   24   40   -8   24  40   8   .   8   .   .   9   56  18  18   8  16  -4   .  139   22   27   31   35  18   7  23   3   3   2  11  -2   6   6   7  10   6  -2   .   .   65   9   9   1   1  -4  -1   8   8   .   .   8   .   .   .  -1   3   3   1   3   .   1   .  14  -6   4   6   .  -2   .   .  -2   .   2   .   .  -1  -1   7  -1   3   3   3   .  -1  -2   1   1   .   2   .   .   .   .   .   .   1   1   1   1   1   2   2   .   .  -2  -1  -1  -1   .   .   .   .   .   .   .  -1   1   1   .   1  -1   .   .   .  -2   2   .   .   .   2   .   .   .  -1  -1   .   .  -1  -1   .   .   1   1   2   .   3   .   .
X.14            4622913750      11656918     2011350    -42042    -13610    58422    345    57750    22678   -1066   1414   5430   -490   -186   -10   -78   -90  1275    .   5446   1288   246   -35  -104   -84  -15  -26  265  -11   -3  126  1302  -106   54  214  -26   22  -50    6  -10 -18  30 -14  -2   2  -6  21   43  -5 -17   .  -5   .   4  232   25   24   -2   34 -15 -10   4 -16  -6   1  -6   5   3  17  -4  -7  -3  -1   3   .  126   .   .  -2  -2  -3   . -10   6   2   2  -2   2  -2  -2  -1   1   1  -3   1  -2  -3   .  35   .  -5   3  -1  -1   .  -3   .   .   .  -2   .   .   .   2   .  -2   4   .  -3  -2   1  -2   .   1  -3  -1  -1   .   .   .   .  -2  -2   .   .  -2  13   1   1   1   1   .   .   .   .   .   .   .   .   .   1  -1   1   1   1   1   1   .   .   .  -1  -1  -1   1   .   .   .   .   .   .   .   1   1   2   .   .  -1   .   .  -1  -1   .   1   1
X.15            9287037474      16720418     1896994     87074     90658    19734   1023    24354    31522    2850   4642   1058   1570   1058   418    26    98    99  -26   2486    470   406   155   118   134   55  118  -17   19   -1    1    50   146   82   50  146   82   50   50    2   2   2  -6  18   2  -3  -3   43  19  -1  -6   3  -2   .   22   67   54   22   46  23   6  22  22  14   7  14  15   5  -5  -2   7  -1   1  -1   .    1   1   1   1   1   9  -2   6   6   6   6  -2  -2  -2   2   .   5  -1   1   1   1  -1   .  -1   4  -1   7   7   3  -2   1   .  -2   1   .   .   .   .   2  10   2   2   2   5   2  -1   2   2   1  -1  -1  -1  -1   .   .   .   1   1   1   1   1  -5   1  -1   1   3  -2   .   .   .   .   .   .   .   .   .   .   .   .   1   1   1  -1   .   .   1  -3   1  -1   .   1   1   1   .   .   .   .   .   .   .   .   .   1   1  -1   1  -2   .   1
X.16           12501781215     -15693601     2075359     65807    -27425    52404   1293   -47201    11935   -1057   1743   3647    543   -881    -1   -53   111   715  -35  -3388    446  -140  -175   -50    98   85  100  157   25  -19   56  -833   -81   79  127   -1   -1   39  -17  -17 -25   7  11   7  -5  -3   6   -1 -21   7   9  15   5   .  -98    1  -50   28    .   5  20  -6   6   8  -3  -8   5  11   9   2   5  -3  -1   1   1  -56   .   .  -8   8   4  -2  -9   7   3   3  -1   3  -1  -1   .  -4  -4  -2   4   1   2   . -21  -1  -1  -5   3  -1  -3  -3   3   1   2   .   .   .   .   .  -2  -4   2  -2  -5   4  -3   .   2  -1   1   1   1   .   1  -1   .   .   .   .   .   .  -4   2  -2   .   .   2   .   .   .   .   1   1   1   1   .   .   .   .   1  -2   .  -1   .   1  -1  -1  -1   1  -1  -2   .   .   .   .   .   .   .   .  -2  -1   .   .   .   .   .   .   .  -1
X.17           13508418144     -18677152     3512928   -134368     37472    57135   1488   -60576    18272    3680  -3040   3808  -1696   1312   -32     .   -96   694   19  -4465    881   687  -172   113  -295  120  -49   32   -4  -16   46  -672   192 -192   96    .  -32  -96   32    .  32   .   .   .   .   3   3   48  38 -18   3  -8 -13   1  -79   20  -15   47  -25  40  -1  -7 -31   7 -16   7   8  10  -4   1  -8   .  -2   .   .  -46  10 -10   6  -6  10  -2  16 -16   .   .   .   .   .   .   .  -1  -1   3  -1  -1  -1   .  -6  -1   4   2   .   2   3   .  -1  -1   1   1   1   .   .   3  -3   3  -3  -3  -6   3   .  -3  -1  -2   .   .   .  -1   .   .   .   2  -2   2  -2   .   6   .   .   2  -2   2   .   .   .   .   .   .   .   .   1   .   .   .   1  -1  -1   1   .   .   2  -2   .   .  -1  -1   1  -1   1   .   .   .   .   1  -1   .   1   .   .   .   .   .   1  -1
X.18           27416186875     -37543429     6369275    -44149     -2565   129349  -1385  -125125    32827    2299  -1589  10395   -325     11   -37    -1   -85  1925    .  -9163   1691   389    71   -21   -49  -25   21  375   -9   23  140 -1925    91  -69  187   11   -5  -45   11   -5 -13  35  -1   3  -1  -8  19   21   5   1   .   5   .   . -293   -5   11   13    1  15 -11   7 -13 -15  -5  -7  -5  -9  11  -1  -1  -1  -1  -1  -1 -140   .   .  -4   4  -1   .  11  -5  -1  -1   3  -1  -1  -1   .  -1  -1  -1   3   .  -1  -1 -35   .   5  -3   1   1   .  -1   .   .  -4   .   .   .   .   1   3   5  -1   7   1   1   3  -3  -1   1  -1   1  -1   .  -1  -1   1   4  -4   .   .   .  -9  -3   1  -1  -1   .   .   .   .   .   1   1   1   1   .   .   .   .   .   1   1   .   1  -1   1   1   1  -1   .   4   .   .   .   .   .   .   .  -1   1  -1   .   .   .   1   1   .   .   .
X.19           75844139371     -56581525     3402091    162435    -58261    -1001   2887     4235    49931     875  -3549    315    203   -573    27  -273   435  -154   -4  -2233   -847   343  -109   -31    21  -17  167   23   59    3    .   147  -145   95   51    7  -61   35   11  -41  -5  -1  15   7   7  -2  -2    .   6  10  16 -16   4   .   17  -73  -31   -1  -21  15 -25  -3  -7   3  15   3  11   9  -1  -3  -9   3  -3  -3   .    .   .   .   .   .  -1   2   7  -1   3   7  -5  -1   1  -3   .   2  -4  -2   2   2   .   . -10  10   .   6  -4   2   .   2  -2   .   .   .   .   .   .  -1   5  -5   1  -3   3   3  -1  -1   1  -1  -1   1   1   1   .   .   1   .   .   .   .   .   3  -3   1   3  -1  -2  -2  -2   .   .  -1  -1   1   1   .   .   .   .   .  -4   .   .   .   .   .   .   2   .   .   .   .   .   .   .   .   .   .   1  -1   .   .   .   .  -1  -1   .   .   .
X.20           80426400000     -87975680    10451200    104960    -75520   169170   -120  -172800    77056   -1792  -4608   8960   1280    512  -256     .     .  1750    . -10814   2470   274    40  -106   146   40  -94  200    8  -16  100 -1792  -128 -128  256  128    .    .    .    .   .   .   .   .   .  15   6   70 -10  10   . -10   .   1 -218  -56   54  -38  -66 -40   2  -6  14  14   . -10   8  -4   8   2   8   .  -4   .  -2 -100  -2   2   4  -4  -5   .   .   .   .   .   .   .   .   .  -2   4   4  -2  -4  -1   2   1 -10   . -10   6   2   2   .   .   .   .   1  -1   1   .   .  -2  -2   2   2   2   8  -2   .   .   .   .   .   .   .   .  -2   .   .   .   .   2  -2   .  -5   1   1  -1  -1   .   .   .   .   .   .   .   .   .   1   2   .   .   .  -2   .  -1   1   1   2   2  -2   .   .  -1   1  -1  -1   .   .   .   .   .   .   .   1   .   .  -1  -1   .  -1   .
X.21           90807234375      55087175     2498375   -118625    -42425   -10725  -1815    -9625    42215   -3001   1855   -105  -1625   -545   503  -325    15     .    .   1595   -475   155  -115  -155    85   65   -5   25   37   13  -10  -161    -5  -85   -1  -45  111   15   23  -13  23  -5  -5 -13  11  -6   3    .   .   .   .   .   .   .    5   41    5   59   -5 -15  11 -11 -11   3   1  -5   5   3   1   5  -7  -3  -1  -1   .   10  -4   4  -2   2   .   .   7  -1  -5  -1   3  -1   1   1   1   5  -1  -1   1  -2   1   .   .   .   .   .   .   .   .   .   .   .  -1   .   .   .   .  -5   5   3  -3   1   1  -1  -3  -3  -1  -3   1  -1  -1   .   .   .   .  -2   2   .   .   .   .   .   .   .   .   .   .   .   .   .   1   1  -1  -1   .   1   1   1   .  -1   1   .   .   .   .   .   .   .   .   1  -1   1   .   .   .   G  /G   1  -1   .   .   .   .   .   .   .   .   .
X.22           90807234375      55087175     2498375   -118625    -42425   -10725  -1815    -9625    42215   -3001   1855   -105  -1625   -545   503  -325    15     .    .   1595   -475   155  -115  -155    85   65   -5   25   37   13  -10  -161    -5  -85   -1  -45  111   15   23  -13  23  -5  -5 -13  11  -6   3    .   .   .   .   .   .   .    5   41    5   59   -5 -15  11 -11 -11   3   1  -5   5   3   1   5  -7  -3  -1  -1   .   10  -4   4  -2   2   .   .   7  -1  -5  -1   3  -1   1   1   1   5  -1  -1   1  -2   1   .   .   .   .   .   .   .   .   .   .   .  -1   .   .   .   .  -5   5   3  -3   1   1  -1  -3  -3  -1  -3   1  -1  -1   .   .   .   .  -2   2   .   .   .   .   .   .   .   .   .   .   .   .   .   1   1  -1  -1   .   1   1   1   .  -1   1   .   .   .   .   .   .   .   .   1  -1   1   .   .   .  /G   G   1  -1   .   .   .   .   .   .   .   .   .
X.23          108348770530      84710626    15223010    108290     77026   230230  -1187   195426    25954     -30   1666  16546    866    514   -94    26  -254  2255  -95  12166    826   662    97   106   182    5  -26  493  -23   -7  126  2226    66   66   50   34  -46   66  -46  -14  18  34  -6 -14   2   1  10    1  15  15 -15   1   1   .  250  -47  -54   -2  -14  13   6  -2   2 -14   1  10  -3  -5  -7 -10   5   1  -1  -1   .  126   .   .  -2  -2   5  -2   6   6  -2  -2  -2  -2   2  -2   .  -2  -2   2  -2   1   2   .  31   1   1  -1   1  -1   1   1   1   1   .   .   .   .   .  -6  -6  -2  -2   6   3   2  -3   .   .  -1   1   1  -1   .   .   .   1  -2  -2   .   .  -2   1   1  -3  -3   1  -2   .   .   .   .   .   .   .   .   .   .   .   .   1  -2  -2   1   .   .   1   1  -1  -1   1   .   .   .   .   .   .   .   .   .   .   .   .   .   .   1   1  -2   .   1
X.24          156871952640     119318784    16386304    113152    -71424   243594   -216   244992    52480    2304   -512  13056   1280    512  -256     .     .  2190  140  12858   2598   202   -48   -42   202 -104 -102  264    .  -32  109  2304   128  128  256 -128    .    .    .    .   .   .   .   .   .   .   9   34  14   2   4 -14  -4  -4  262   -8  -42   82   -2  24  -6 -14  14   6  -8 -10   . -12   8   2   8   .  -4   .   .  109  11  11  -3  -3  -6  -1   .   .   .   .   .   .   .   .   .  -3  -3   1  -3   .   1   .  22  -8   2 -10  -2   2  -4   .   .   .   1   2   .   .   .   2   2  -2  -2  -6   .  -2   .   .   .   .   .   .   .   .   .   .   .   1   1  -1  -1   1  -2  -2   2   2  -2  -1   1   1   1   1   .   .   .   .  -1   .   .   .  -1   1   1   .   .   .  -2  -2   2   .   .   1  -1  -1   .   .   .   .   .   .   .   .   1   1   1  -2  -2  -1  -1  -1
X.25          252984703125      56581525      895125   -229075   -135275   -23100    795   -28875    20405    6293  -1715    805   2165    365  -123   325  -355     .    .   1540   -350   -60   -53   130   -70   75    4   -5   -5   47    .   -35  -175   65   -3  -55   13    5   21   25  -3  -7   5   1 -11 -15   3    .   .   .   .   .   .   .    2   47  -30   20  -20  -5  20  10   2   4  -5  -4 -25  -5  -1  -6   3  -1   3   1  -2    .   .   .   .   .   .   .   5  -3   5   1   1   1  -1  -1   .   1   1   3   1   1  -1   .   .   .   .   .   .   .   .   .   .   .   .   .   .   A  /A  -4   2  -4   2  -2   1   .  -1   2   .   1  -1   1   1   .  -2   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   1   1  -1  -1   .   .   .   .   .  -1   1   1   .   1   .   .   .   .   .   .   .   .   .   A  /A  -1  -1   2   .   .   .   .   .   .   .   .   .   .
X.26          252984703125      56581525      895125   -229075   -135275   -23100    795   -28875    20405    6293  -1715    805   2165    365  -123   325  -355     .    .   1540   -350   -60   -53   130   -70   75    4   -5   -5   47    .   -35  -175   65   -3  -55   13    5   21   25  -3  -7   5   1 -11 -15   3    .   .   .   .   .   .   .    2   47  -30   20  -20  -5  20  10   2   4  -5  -4 -25  -5  -1  -6   3  -1   3   1  -2    .   .   .   .   .   .   .   5  -3   5   1   1   1  -1  -1   .   1   1   3   1   1  -1   .   .   .   .   .   .   .   .   .   .   .   .   .   .  /A   A  -4   2  -4   2  -2   1   .  -1   2   .   1  -1   1   1   .  -2   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   1   1  -1  -1   .   .   .   .   .  -1   1   1   .   1   .   .   .   .   .   .   .   .   .  /A   A  -1  -1   2   .   .   .   .   .   .   .   .   .   .
X.27          309720864375    -124219017    27321975    165087      8055   316953   2025  -202025   -16809   -4233  -1857  21735   1175    159     7  -273   175  2100    . -10647  -1197   729   153    99    63 -135    9  585    9    9   90 -1729  -117  -37 -225  -45   47   55    7  -13  15  51  15  -5   7   .   .  -42  20  12   . -10   .  -1 -141   93  -29  -15   21 -15   9  -9  11  -3  -3  -3  -3   9 -19   7   1   1   1  -3   .  -90  -6   6   2  -2   3   . -13  -5  -5  -1  -1  -1   1  -3   .   .   .   .   .   .   .   . -20   . -10  -4  -2   4   .   2   .   .   .   1  -1   1   1   9  -1  -3   3  -1  -1  -3   1   1   3  -1  -3  -1   1   .   .   .   .  -2   2   2  -2   .   3   3   3  -1  -1   .   .   .   .   .   1   1  -1  -1  -1   .   .   .   .   .   .   .   .   .  -2  -2   .   .   .   .   .   .   1  -1  -1   .   .  -1   1   .  -1   .   .   1   1   .   1   .
