M

       2                          46                 42             46            21         14         15         34        27       34      27       14      8       19      14      21     14     14    15     10     4    22    19    14    19   22   14     6    4    11    14    8    8    8    6    15    11    11   11   15    9    9   11  10   9   4   3    9  10   4    6   3   4   3  12  13  13   3   4   5   6   4   4   2  10   7   6   8   4   6   3   1   3   3   4   6   3   3   8   9   7   8   7   5   5   6   7   5   1   4   3   1   .   5   7   7   3   .   4   5   6   3   3   4   4   1   1   7   7   1   2   3   2   1   4   3   3   3   2   1   .   1   1   4   6   4   4   .   3   3   3   1   5   5   .   3   3   2   2   1   1   5   1   .   3   2   1   1   4   3   3   .   .   .   3   4   3   3   2   2   1   1   2   1   2   .   .   2   1   .   .   1   1   1   2   2   2   .   .   3   3   2   2   .   .   1   1   .   .    3    3    .    1    .    .
X.57          2351753641814605348320    114571942149600    14461615584   35966295378   -5174442          .  209550816   3246048   -45600  -68640  4332570  -1680  1543698  124254   14418   1134  -2106     .   7854   210 -2336  3168     .  -160 -288    .     .    .  3850   154 -400 -336  -16  110  -558  -234   378    .  -30   30   54  -18  -6   .   .   .  110 -18  10   78 -12   3   .   .   .   .   .   .   .   .   .   .   .  26  -2  16 -30   .   .   6   6   .   . -10  -2  -1  -1 -18  -2   4   2   .   .   .   2   .   .   .   .   .   .   .  -6   6  -2   2   . -21  -2  -2   4   .  -1  -1   .   .   .   .   2   2   .   4   .   .   .   .   .   .   .   .   .   .   .  -2   .   .   .   2   4   .  -2   2   2   .  -1  -1   1   1   .   .   .   .   .   .   .   .   .   2   .   .   .  -1  -1  -2   2   1  -3   .   .   .   .   2  -2   .  -1  -1   .   .   .   .   .   .   .   .   2   .   .   .   .   .   1   1   .   .   .   .   .   .    .    .    1    .    .    .
X.58          2382987417506242421875    113394014581875      425845875   41601929236   -5927285    -957125  264463475    819859   -21645   -7085  5878125      .  -535404  256035    8724 -10605    795   315   3451   315   771  2091    -1   155  -29   -1 -1325   52 -4675  -275    .    .    .  -55  -940  -445  -140 -133  -12   79   31   75  -9  -5 -39   .  -29 -21  35   36 -45   .   .   3  -1   7   .   6  15 -21   .  -6   .  45   9   .   5   .   . -14   .  -8   .   5  -7  -3  -3  12  12  -3  -4   3  -1  -1  -1   1  -1   .   1   .  -2  -2  -9   3  -1  -1   .   .  -4   4  -5   .   .   .   .   .   1   1  -1  -1   .   1   .  -1   2   1   .   .  -3   .   .   .  -1   1   .   .   .  -2  -4   .   2   1   1   .   1   1   1   1   .   .   .   .   .   1   .   .   .   1  -1  -1   .   .   .   .   .   .   .  -1   .   .   .  -1  -1   .   .   .   1   .   .   .   1   .   .   .   2   .   .   .   1   1  -1  -1   .   .   .   .   .   .   -1   -1    1    .    .    .
X.59          4567199176912486400000    -23459577856000    -7965900800    2679934400    2871440    2450240   -7208960         .   131072       .        .  -6250   228800   11440    3520 -16144   -944   832  -1700  -524     .     .     .     .    .    .   -10   71     .     .  250   50  -50    .  -320  -176     .   64  -64    .    .  -16  32   .   .   .  -20  -4  -4    .   .   5 -10   .   .   .   .  29   2  -2  -5   1   .   .   . -10   .   .   2  10 -11  -5  -2   .   .  -1  -1   .   .   .   .   .   .   .   .   .   .   .   .   .  -1  -1   .   4   4   .   1   5   .   .   .   2   1   1   .   .   .   .   .   .   .   .   1  -2   1   .  -1   .   .   .   .   .   .   .   G  -G   1  -2   2  -1  -1   .   .   .  -1  -1  -1  -1   1   1   .   .   .   .   .  -1   .   .   .   .   .   .   .   .   .  -1  -1   .   .   .   .   .   .   .  -1  -1   .   1   .   .   .   .   .   .   .   1   1   1   .   .  -1  -1   .   .   1   1   .   .    .    .    .    .    .    .
X.60          4567199176912486400000    -23459577856000    -7965900800    2679934400    2871440    2450240   -7208960         .   131072       .        .  -6250   228800   11440    3520 -16144   -944   832  -1700  -524     .     .     .     .    .    .   -10   71     .     .  250   50  -50    .  -320  -176     .   64  -64    .    .  -16  32   .   .   .  -20  -4  -4    .   .   5 -10   .   .   .   .  29   2  -2  -5   1   .   .   . -10   .   .   2  10 -11  -5  -2   .   .  -1  -1   .   .   .   .   .   .   .   .   .   .   .   .   .  -1  -1   .   4   4   .   1   5   .   .   .   2   1   1   .   .   .   .   .   .   .   .   1  -2   1   .  -1   .   .   .   .   .   .   .  -G   G   1  -2   2  -1  -1   .   .   .  -1  -1  -1  -1   1   1   .   .   .   .   .  -1   .   .   .   .   .   .   .   .   .  -1  -1   .   .   .   .   .   .   .  -1  -1   .   1   .   .   .   .   .   .   .   1   1   1   .   .  -1  -1   .   .   1   1   .   .    .    .    .    .    .    .
X.61          5578077210155766091776    176686686375936    -8608444416   45887300184   -8387808    4184256  212439040   2236416    69632       .  3691776  -1974  1498200   61776   -5544  12336    576   192   5747   700 -4096     .     .     .    .    .   660   39  6336  -256 -314 -226   34    .  1240  -416  -552   64  -40    .  -48  -16   8   .  52   .   51  51 -12   84  12  -3   6   .   .   .  -6  -3 -12 -12   3   9   .   .  16 -10   .   .   2   5  -2  -1  -2   .   .   .   .   .   8   8   .   .   .   .   .   .   .   1  -4   .   .   .   7  -5   3   .   . -19   .  -4  -4   2   1   1   .   .   .   .   .   .   2  -3   .   4   1   .  -1   .  -2  -2   .   .   .   .   .   .   .  -3  -6   3   .   .   .   .   .   .   .   .   .   .   .   1   .   .   .   .   .  -1   .   .   .   .   .  -2   .  -1  -1   .   .   .   .   .   .  -2   .   .   1  -2   .   .   2   .   .   1   .   1   .   .   .   .   .   .   .   .   .   .   .   .    .    .    .    .    1    1
X.62          6566555764392010419123    211356249746355    19125865395   63567519876     464373          .  329673651   4596851     9651  -16653  6345373  12873  -561276  208845   40068  -3267   -891     .  -2058     . -1517  3651  -597   -29   83  -21  -729    .  -595   285  105  105  -55 -129  1284   141  -124    .  -60  105   -7   21 -15   .  39   .   70 -42   . -149 -32   3   .   3  -5  11  -8   .  -9  -9   .   .   . -19   1   1  -3  -3   1 -42   .   .   .  -1  -1   .   . -12   4  -5   4   .  -3  -3   1  -1   .  -2  -1   .   .   .  14   6  -2   .   .  15  -1   3   .   .   3  -1   .   .  -1  -1  -3   3   .  -8   .   3   .  -1   .   .   3   .   .   .   3   1   1   1   .  -2   .   .   .  -1  -1   1   .   .   .   .   .   .   .   .   1  -1   .   .   1   2   .   .   .   .   .   1  -1   1   1   .   .   .   .  -1  -1   .   .   .   .   .   .   .  -1   .   .   2   .   .   .   .  -1  -1   .   .   .   .   .   .   .   .    1    1   -2   -1   -1   -1
X.63          7226910362631220625000    217702703505000    11496849000   60454431443    8957585   -4936750  304938600   2189992    19560   69160  5462500      .    61203  148785   33747 -11535    465   210   2058     . -2424  1880   352  -200   72 -224  -529   38  2100   100    .    .    .   -1   339   465  -149 -126    3   49   49  -15 -15  10  39   .  -70  42   . -257  -5   .   .  -8 -16   .   1  -6   3  -9  -6   6  -5  20  -8   .  20   .   .  42   .   .   .  -1  -1   .   .  -1  -9  -3  -5   2   1   1   1  -3  -2   .  -1   .   2   2 -14  -6   2   .   .   .   3   7  -5   .   .   .   .   .   .   .  -1  -1   1   8   .   3   .   1   .  -1   3   .   .   .   2   .   .   .   1   2   .   .   .  -1  -1   1   .   .   .   .   .   .   1   .   1  -1   .   .  -1  -2   .   .   1   .   .   1  -1   .   .  -1   .   .   .  -1  -1   1   .   .   .   .   .   .  -1   .   .  -2   .   .   .   .  -1  -1   .   .   .   .   .   .   .   .    1    1    2   -1    1    1
X.64         10145274012943412428800    179768059822080    17009541120   48456725472   -5514912    6696000  215547904  -2228224    65536       .  3298800  -8700 -2016288  137280    5088  18432    -96  -960 -10506   176     .     .     .     .    .    .  -675  135 -4720   240 -420  300   20 -176  1504  -224   608   64  -32    .   32   64  16   .  26   .  -82 -58 -16  147  48   3   .   .   .   .   .  -9   9  21   3   3   1 -16 -24   4   .   .  -4  15 -13   3  -4   4   .   2   2   .   .   .   .   .   .   .   .   .   .   .   2   .   .   .   2  -2   2   .   . -15 -13   3   .   .  -3  -1   .   .   .   .   4   1   .  -6   1   1   1  -1   1   1  -1  -1   .   .   .   .   .   .   .  -1  -4  -1  -1   .   .   .   2   2   .   .   .   .   .   .   .   2   .   .  -1   .   .   .   1   .   .   3  -1   1  -1   .   .   .   .   1   .   .  -1  -1  -2  -1   .   .  -1   .   .  -1   .   1   .   .   .   .   .   .   .   .   .   .   1   1    .    .    .   -1    .    .
X.65         12810005542623250817856    306115495043904   -54694960320   66169196730      24570    9149868  290480960  -7623616   -66752   64064  4419856  11606  1911546   66066  -89670   9666   1482   -84      .     . -3136 -7040     .     .  192    .   351  189  1904  -240  154 -350   30  176   -70  -214  -238  140  106  -70   50  -14 -26  -4   .   .    .   .   .  280  10   5  -7   .   .   .   . -27  -9  15  -3  -3   .   . -16  10  24   4  -2   .   .   .   .  -4   .  -1  -1  -2  14  -4  -6   4   .   .   6   .   .   1   .   .   .   .   .   .   .   .  -1   1  -4   .   6   1   1  -3   1   1   .   .  -4  -1   .   .   .  -1   5  -1   1   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   1  -1  -1  -1  -1   .   .   .  -1   .   .   .   .   1   .   .   .   .   .   .   2   .   1   1   .   1   1   1  -1   .   .  -1  -1   .   .   .   .   .   .   .   .   .   .  -1  -1   .   .  -1  -1   1   1   .   .   .   .    .    .    .    1    .    .
X.66         19795913912408993711352    323024585516280    72828470520   54234085491          .    4881384  198059256   7127352    58104   85176  2490102  -7398  1384371       .   93555      .      .  1512   -476   -84 -1512  3752     .  -120  216    .     .    .   230   630   30  -90  -30   99 -1485     .    27   72   99    .    .    .   .  24 -26   .    4  36  36  216   .   .   9  -8   . -16   .   .   .   .   .   .   5   6   2   6   6  -4  -6  19  12   4   .  -1   3   .   .  -1  -9   .   3   8   .   .   .   .   .   2  -2   .   .   .   8  -4   4   .   .   .  -4   .   .  -3   .   .   .   .   .   .   .   3   .  -1   1   .   .   .   .   1   1   1   .   .   .   2   .   .  -1  -5   .   .   .  -1  -1   .   .   .   .   .   1   1   1   .   .  -2   .   .  -1   .   .   .  -1   .   .   2   .   .   .   .  -1   .   .  -1   .   .   .   .  -1   1   .   .   1   .   .  -1   .   2   .   .   1   1   .   .   .   .  -1  -1   .   .    .    .   -1   -1    .    .
X.67         21803647757861753437500    470278042717500   -37014946500  111122813088    1870155   -6696000  505744700  -7210788    81980  -20580  8009375      .  -679392  188475  -63840  -9765    555   960  -7497     . -2036 -5292  -728   260  236  168 -1026 -135 -3025  -225    .    .    .   55 -1120   275   336  -64  -64 -105  -33   35  35   .  28 -11  -81   7   . -112 -40   .   .  12   8   .   .   9  18   6  -3  -3  -4  15 -13   .  15   .   .   .   .  -3   .  -5   7   .   .   .  -8   7   8   .  -3   1  -1  -1   .   .   4   1   .   .   3  -1   3   .  -1   .   8   .   .   .   .   .   .   .   2  -2   1   1   .   3   .   2  -1   .  -1   .   1   1   1   1  -3   3   .   .   .   .   .   1   .  -1  -1  -1   .   .   .   .   .   .   .   .   .   .  -1   .   .   1   .   .  -1   .   .  -4   .   .   .   .   .   .   .   1   1   .   .   .  -1   .   .   .   1   1   1   .   .  -1  -1  -1  -1  -1   .   .   .   .   .   .   1   1    .    .    .    .    .    .
X.68         24670833602960142274950    434545584046470    52539003270   78338123487   13817466          .  295674246   9765990    64134  -80730  3469950  -6300  1999647   18954   24543  -4374   -486     .  -2856  -455 -2058  5358  -702  -130 -106  162     .    .  6270  -130  220 -180   20   75   351   594   279    .   15   54  -18   66  18   .   .   .    8 -72 -23  -63  -9  -9   .  -2  10  18   .   .   .   .   .   .  -6  46 -10  -4 -10   .   4  15   1   .  -2  -5  -5   .   .   3   3  -6  -1   .   .   .   2   2   .   .   .   .   .   .  -4   .   .   1   .   9  -3  -7  -1   .   1  -1   .   .   .   .   3  -3   .  -6   .   .   .   .   .   2   .   .   .   .  -2  -2   .   .   .  -1  -2   .   1  -1  -1   .   .   .   .   .  -1  -1   1   .   .   .   .   .   .   .   1   1   .   .   .  -1   1  -1   1  -1   .   .   .   1   1   .   .   .  -2   2   .   .   .   .   .  -1  -2   .   .   .   1   1   .   .   .   .  -1  -1  -1  -1    .    .    .    .    .    .
X.69         31714653744947491918600    -10079930780920    41525203720    1713901189   -6591299   17404114  -11291896   1126216   438536  146120   475475  -3275  -131131  -32747   31621  -1531   -563  2002      .   686  1064 -2376  -624  -104 -280 -112  -221  211  1155   -45 -295  -15   45    .   773   -91   -35   98 -139   41   73  -19  -7  26   .   .    .   .  14   14 -49   1 -11   8  16   .   .  35  -1  -5  -5  -5   .  19  -9  29  -5  -5   1   .  14   .  -1   .   .   .   .   9  -7  11 -11  -6   5  -3   1  -1   2   .   .   .   1   1   .   .   .   2   .   3  -6   6   3  -3  -1  -3   1   1   .   .   .   .   .   .   1  -1  -1   1  -1   .   .   .   .   .   1  -1   1   1   .   .  -1   .   2   .   .  -1   .   .   .   .   .   .  -1   .   .   .   .  -1   .   .   .   .   .   .   .   .  -2  -1   1   1   1  -1  -1   .   .   .   .   .   .  -1   .   .   .   .   .   .  -1   .   .   .   .   .   .   .   1   1   .   .   .   .    .    .    .    .    .    .
X.70         41209556844092914062500    184827826062500    99539342500   -1885959175   -9914125   14058500   -3185500   1620100    26020  162500        .      .  1218425   10075   31225  17195   3235  1540  -4675  -510   916  -340  1000    60   52  168     5  221     .     .    .    .    .  -55   185  -445   505  -28   25  -85   19   -5  55  20  13   .    5  45  10    .   .   .   .   4  -8   .   .  23   5 -11   1  -5  -5   .   .   .   .   .   .   5  12   8   3   5  -7   .   .  -7   1 -11   9  -4  -3   1   3   1   .   .  -3   .  -1  -1  13  -3   1   2   .   .   .   .   .   .   .   .   .   .   2  -2  -1  -1   .   .   .  -7  -1   1   1  -1   4   1   .   .   .   .   .   .   .   5  -5   .  -2   1   1   .   .   .   .   .   .   .   1   .   .   1   .  -1   .  -1   .   .   1   .   .   .   .   .   .   .   .   .   .  -1  -1   .   .   .   .   .   .   .   .   .   .   1  -1   .   .   .   1   1   .   .   .   .   .   .   .   .   -1   -1    .    .    .    .
X.71         42940402913709544921875    112491112921875   -54356518125   -8250621525          .          .   13273875  -2666925    71955  184275        .      .   492075       .   25515      .      .     .  -3450   960   819  -285   675   195  627 -189     .    .     .     .    .    .    .  -45  -405     .  -405    . -117    .    .    .   .   .  15 -24   30 -42   .    .   .   .   .  11  -5  -5   1   .   .   .   .   .   .   .   .   .   .   .   .  15  -6   .   .  -5   3   .   .   3   3   .   3   .   .   .   .   .   .   .  -1   .   .   .  -2   6   2   .   1   .   .   .   .   .   .   .   .   .  -1  -1   .  -3   1   .   .   .   .   .   .   .  -3   .   .   .   .   .   .   .  -1   3   .   .   .  -1  -1   .   .   .   .   .   1   1  -1   .   1  -1   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   1   .   1   .   .   .   .   .   .  -1   .   .   1   .   .   M  /M   1   1   .   .   .   .  -1  -1   .   .   -1   -1    .    .    1    1
X.72         42940402913709544921875    112491112921875   -54356518125   -8250621525          .          .   13273875  -2666925    71955  184275        .      .   492075       .   25515      .      .     .  -3450   960   819  -285   675   195  627 -189     .    .     .     .    .    .    .  -45  -405     .  -405    . -117    .    .    .   .   .  15 -24   30 -42   .    .   .   .   .  11  -5  -5   1   .   .   .   .   .   .   .   .   .   .   .   .  15  -6   .   .  -5   3   .   .   3   3   .   3   .   .   .   .   .   .   .  -1   .   .   .  -2   6   2   .   1   .   .   .   .   .   .   .   .   .  -1  -1   .  -3   1   .   .   .   .   .   .   .  -3   .   .   .   .   .   .   .  -1   3   .   .   .  -1  -1   .   .   .   .   .   1   1  -1   .   1  -1   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   1   .   1   .   .   .   .   .   .  -1   .   .   1   .   .  /M   M   1   1   .   .   .   .  -1  -1   .   .   -1   -1    .    .    1    1
X.73         60683762052057587326065    413591881833585   142368382065   19111907178    9260433    9149868   19528817  11662833   311409 -101647  -308560 -14560  3025386  -19383   22890  26361   5601   -84      .     .    49  3025  -975  -495  -79 -399   432  -54   560   -80  460 -140   40 -104   554    41   714  140  -54  -91   21   81  45  -4   .   .    .   .   .  203  23  -7  -7   1   1   1   . -18   .   .   6  -6   .  32   8  -8   8  -2   4   .   .   .   .   4   8   .   .  10 -14  -5  -6   4  -3  -3  -3  -1   .   .   .   .   .   .   .   .   .   .   . -23  11  -5   7   1   1   1  -2  -2   1   1  -5   1   .   .   .  -4  -4   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   2   .   .   .   .   .   .  -2   .   .   .   .   .   1   .   .   .   .   .   .  -1  -1   1   1  -1   1   .   .   1  -1   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   1   1   .   .   .   .    .    .    .   -1    .    .
X.74         70660346341309333984375    -31389034015625  -100908575625      40536925   19687525  -18185375     -31625   1917175  -108425 -162825        .      .    39325   10725    3165  29605   2085 -1695  -2975   210    55    55   975   375   55  175   205 -227     .     .    .    .    .    .   -35   -35    85    1   13  -15  121  -35 -11 -15   .   .  -55  17  10    .   .   .   .  -1  -9   7   .  13  13  -3  -3  -3   .   .   .   .   .   .   .  -5   9  -5  -3   .   .   .   .   1   1   1  -3   1  -5   3  -3   1   1   .   .   .   1   1   1   1   5   2   .   .   .   .   .   .   .   .   .   .  -1  -1   .   .   .   .   .   1   1   1   1   .   .   .   .   .   .   .   .   .   .  -1   1  -1   1   .   .   .   .   .   .   .   I  /I  -1   .   .   .   .   1   .  -1   .   .   .  -1  -1   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   1  -1   1   .   .   .   .   .   .   .   .  -I -/I   .   .    .    .    .    .    .    .
X.75         70660346341309333984375    -31389034015625  -100908575625      40536925   19687525  -18185375     -31625   1917175  -108425 -162825        .      .    39325   10725    3165  29605   2085 -1695  -2975   210    55    55   975   375   55  175   205 -227     .     .    .    .    .    .   -35   -35    85    1   13  -15  121  -35 -11 -15   .   .  -55  17  10    .   .   .   .  -1  -9   7   .  13  13  -3  -3  -3   .   .   .   .   .   .   .  -5   9  -5  -3   .   .   .   .   1   1   1  -3   1  -5   3  -3   1   1   .   .   .   1   1   1   1   5   2   .   .   .   .   .   .   .   .   .   .  -1  -1   .   .   .   .   .   1   1   1   1   .   .   .   .   .   .   .   .   .   .  -1   1  -1   1   .   .   .   .   .   .   .  /I   I  -1   .   .   .   .   1   .  -1   .   .   .  -1  -1   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   1  -1   1   .   .   .   .   .   .   .   . -/I  -I   .   .    .    .    .    .    .    .
